Year,Month,Day,T_max,T_min,Precip (mm),T_ave,Precip (cm),rh_ave
1997,4,2,4.5,-3,23,0.75,2.3,45458.14899597342
1997,4,3,3.5,-2.5,11,0.5,1.1,50145.7105350296
1997,4,4,3,-2.5,14,0.25,1.4,51063.463497250304
1997,4,5,3.5,-3.5,7,0,0.7,48000
1997,4,6,7.5,-4.5,0,1.5,0,39476.81657313014
1997,4,7,11,-5.5,0,2.75,0,32820.137125664274
1997,4,8,12,-6,0,3,0,32242.375573475045
1997,4,9,12,-2,0,5,0,36411.32856653538
1997,4,10,9,-6.5,0,1.25,0,32885.35720980841
1997,4,11,7,-6.5,0,0.25,0,35351.628575019444
1997,4,12,7,-7,0,0,0,36000
1997,4,13,9.5,-7.5,0,1,0,33483.40126659819
1997,4,14,12.5,-7.5,0,2.5,0,23386.64228556819
1997,4,15,16.5,-5.5,0,5.5,0,18934.991537573147
1997,4,16,18.5,-3,0,7.75,0,20849.997644941373
1997,4,17,19.5,-2,0,8.75,0,19479.976035279436
1997,4,18,19.5,-1.5,0,9,0,19153.42615093433
1997,4,19,19.5,0,0,9.75,0,22256.658515534018
1997,4,20,20.5,1,0,10.75,0,20816.96448797733
1997,4,21,21.5,5,0,13.25,0,25677.489145649575
1997,4,22,21,1.5,0,11.25,0,21967.079291358226
1997,4,23,19.5,2.5,0,11,0,24196.02251525172
1997,4,24,13.5,-1.5,0,6,0,28740.600177936558
1997,4,25,9,-2,3,3.5,0.3,40456.817438815895
1997,4,26,14,-4,0,5,0,25207.842853755265
1997,4,27,19,-1.5,0,8.75,0,17315.53425358172
1997,4,28,20.5,2,0,11.25,0,18305.89940946519
1997,4,29,18.5,6,0,12.25,0,27416.832648655138
1997,4,30,19,3,0,11,0,22334.79001407851
1997,5,1,19,3,0,11,0,22334.79001407851
1997,5,2,18.5,-4.5,0,7,0,14632.264000848301
1997,5,3,19.5,-2,0,8.75,0,17315.53425358172
1997,5,4,23.5,3.5,0,13.5,0,17367.789329861072
1997,5,5,24.5,5,0,14.75,0,18927.895602822486
1997,5,6,24.5,2.5,0,13.5,0,15788.899390782793
1997,5,7,24.5,2.5,0,13.5,0,15788.899390782793
1997,5,8,24,1.5,0,12.75,0,14923.785059594209
1997,5,9,23,1,0,12,0,15678.036472934618
1997,5,10,21.5,3,0,12.25,0,20562.624486491357
1997,5,11,21.5,1.5,0,11.5,0,18005.119336646974
1997,5,12,23.5,2.5,0,13,0,17944.035325926547
1997,5,13,25.5,2,0,13.75,0,13980.66259471571
1997,5,14,26.5,4.5,0,15.5,0,16649.13036214761
1997,5,15,26.5,4.5,0,15.5,0,15261.702831968643
1997,5,16,27,7.5,0,17.25,0,18616.644160523632
1997,5,17,27.5,6.5,0,17,0,16391.813963609147
1997,5,18,25,6,0,15.5,0,18036.55789232658
1997,5,19,23,5,0,14,0,19869.00163868083
1997,5,20,21,2.5,0,11.75,0,19480.857384231167
1997,5,21,19.5,6.5,7,13,0.7,34256.7947131325
1997,5,22,18.5,3,0,10.75,0,24601.86712215503
1997,5,23,21,2.5,0,11.75,0,21251.844419161273
1997,5,24,19.5,6,0,12.75,0,29847.570119188418
1997,5,25,18.5,3,0,10.75,0,24601.86712215503
1997,5,26,20,-1.5,0,9.25,0,16740.440889262816
1997,5,27,22.5,-0.5,0,11,0,14889.860009385675
1997,5,28,24.5,2,0,13.25,0,14443.587644427887
1997,5,29,27,5,0,16,0,12093.609888361825
1997,5,30,29.5,7,0,18.25,0,10488.008508219069
1997,5,31,29.5,7.5,0,18.5,0,10324.91656428909
1997,6,1,29,4,0,16.5,0,9111.069906463426
1997,6,2,27.5,7,0,17.25,0,11169.986496314179
1997,6,3,27.5,4,0,15.75,0,9557.692461536672
1997,6,4,28,3.5,0,15.75,0,9557.692461536672
1997,6,5,25.5,6,0,15.75,0,10923.077098899053
1997,6,6,23.5,6.5,0,15,0,14327.230584489675
1997,6,7,19,4.5,3,11.75,0.3,24793.818489021483
1997,6,8,17,3.5,7,10.25,0.7,27393.321993570054
1997,6,9,20.5,4,0,12.25,0,17135.52040540946
1997,6,10,24,5.5,0,14.75,0,14559.919694478836
1997,6,11,24.5,3,0,13.75,0,10873.848684778886
1997,6,12,23,4.5,0,13.75,0,13980.66259471571
1997,6,13,20.5,8,0,14.25,0,24061.025985746026
1997,6,14,19,5,0,12,0,20904.04863057949
1997,6,15,17,-0.5,0,8.25,0,15673.741948991772
1997,6,16,21.5,0,0,10.75,0,11354.70790253309
1997,6,17,26.5,5,0,15.75,0,10923.077098899053
1997,6,18,29,6,0,17.5,0,9773.274304811972
1997,6,19,29.5,7,0,18.25,0,10488.008508219069
1997,6,20,28.5,5,0,16.75,0,10248.509418077847
1997,6,21,28.5,4.5,0,16.5,0,10412.651321672487
1997,6,22,28.5,5,0,16.75,0,10248.509418077847
1997,6,23,27,4,0,15.5,0,9711.992711252773
1997,6,24,28,3.5,0,15.75,0,9557.692461536672
1997,6,25,29,5,0,17,0,10087.270131451782
1997,6,26,29,7,0,18,0,10654.003657536958
1997,6,27,28,6.5,0,17.25,0,11169.986496314179
1997,6,28,27.5,6.5,0,17,0,12609.087664314728
1997,6,29,27,4,0,15.5,0,11099.42024143174
1997,6,30,27,4,0,15.5,0,11099.42024143174
1997,7,1,29,2,0,15.5,0,8324.565181073805
1997,7,2,30,2,0,16,0,8062.406592241216
1997,7,3,32,5,0,18.5,0,9177.703612701413
1997,7,4,31,4.5,0,17.75,0,9620.408186267165
1997,7,5,31.5,5.5,0,18.5,0,9177.703612701413
1997,7,6,31,8,0,19.5,0,10778.30938321918
1997,7,7,30,6.5,0,18.25,0,10488.008508219069
1997,7,8,29.5,8,0,18.75,0,11294.079813105756
1997,7,9,29.5,7,0,18.25,0,10488.008508219069
1997,7,10,28,11,0,19.5,0,12933.971259863018
1997,7,11,26.5,10,0,18.25,0,12818.677065601085
1997,7,12,27.5,8,0,17.75,0,12025.510232833956
1997,7,13,29,4,0,16.5,0,9111.069906463426
1997,7,14,32,6,0,19,0,8895.306215851402
1997,7,15,33,12,0,22.5,0,11653.737661051748
1997,7,16,33,11.5,0,22.25,0,10921.98395111643
1997,7,17,32.5,12.5,0,22.5,0,11653.737661051748
1997,7,18,31,11.5,0,21.25,0,11609.74683890988
1997,7,19,29,9,0,19,0,11119.132769814252
1997,7,20,26.5,8.5,8,17.5,0.8,12216.592881014965
1997,7,21,25.5,13,2,19.25,0.2,15326.120256066295
1997,7,22,26.5,12,3,19.25,0.3,14231.39738063299
1997,7,23,25.5,7,0,16.25,0,11902.222852885445
1997,7,24,28.5,7.5,0,18,0,10654.003657536958
1997,7,25,30,9,0,19.5,0,10778.30938321918
1997,7,26,28.5,11,0,19.75,0,12734.780991681502
1997,7,27,25,9,3,17,0.3,12609.087664314728
1997,7,28,26.5,12.5,4,19.5,0.4,14011.802198184936
1997,7,29,25.5,8.5,7,17,0.7,12609.087664314728
1997,7,30,25,11,0,18,0,14205.338210049276
1997,7,31,26.5,7.5,0,17,0,11348.178897883254
1997,8,1,28.5,8,0,18.25,0,11653.342786910076
1997,8,2,28.5,10.5,0,19.5,0,12933.971259863018
1997,8,3,24.5,13,3,18.75,0.3,22588.159626211513
1997,8,4,25.5,11.5,9,18.5,0.9,18355.407225402825
1997,8,5,25,12,12,18.5,1.2,24091.47198334121
1997,8,6,27.5,10,10,18.75,1,19199.935682279785
1997,8,7,30,11,0,20.5,0,15197.02920288122
1997,8,8,30,11,0,20.5,0,15197.02920288122
1997,8,9,27.5,13,3,20.25,0.3,27780.012282204592
1997,8,10,25,10,5,17.5,0.5,26876.504338232924
1997,8,11,25,11,13,18,1.3,30778.232788440095
1997,8,12,25.5,8.5,0,17,0,22696.357795766507
1997,8,13,27.5,8.5,0,18,0,18940.450946732366
1997,8,14,27.5,8.5,0,18,0,18940.450946732366
1997,8,15,26.5,8,5,17.25,0.5,24822.192214031507
1997,8,16,25.5,10.5,0,18,0,26043.120051757007
1997,8,17,26.5,8.5,0,17.5,0,21989.867185826934
1997,8,18,26,8,4,17,0.4,26479.084095060927
1997,8,19,26,8.5,3,17.25,0.3,28545.521046136237
1997,8,20,28,9.5,0,18.75,0,21458.751644900938
1997,8,21,27.5,13,2,20.25,0.2,27780.012282204592
1997,8,22,27.5,9.5,5,18.5,0.5,27533.11083810424
1997,8,23,28.5,10.5,3,19.5,0.3,28023.604396369872
1997,8,24,29,11,0,20,0,24033.153359915697
1997,8,25,27.5,11.5,11,19.5,1.1,31257.097211335622
1997,8,26,23,10,7,16.5,0.7,39047.44245627183
1997,8,27,24.5,10,3,17.25,0.3,37233.288321047265
1997,8,28,27.5,10,0,18.75,0,28235.199532764393
1997,8,29,26,11,0,18.5,0,32121.962644454947
1997,8,30,23.5,9.5,9,16.5,0.9,37745.861041062766
1997,8,31,24,10,0,17,0,35305.44546008123
1997,9,1,22.5,9,3,15.75,0.3,39596.15448350907
1997,9,2,24,9,4,16.5,0.4,37745.861041062766
1997,9,3,25.5,11.5,2,18.5,0.2,35563.60149921798
1997,9,4,25.5,11,4,18.25,0.4,38456.031196803255
1997,9,5,26.5,9.5,2,18,0.2,30778.232788440095
1997,9,6,25.5,11.5,12,18.5,1.2,39005.240353981004
1997,9,7,27,9,0,18,0,30778.232788440095
1997,9,8,27,9,0,18,0,30778.232788440095
1997,9,9,27,9.5,0,18.25,0,31464.025524657205
1997,9,10,27,7.5,0,17.25,0,28545.521046136237
1997,9,11,24.5,9.5,0,17,0,35305.44546008123
1997,9,12,24,9,0,16.5,0,35142.698210644645
1997,9,13,24,9,7,16.5,0.7,37745.861041062766
1997,9,14,24.5,9,3,16.75,0.3,37150.846640532196
1997,9,15,23,11.5,10,17.25,1,42197.72676385356
1997,9,16,22,11,6,16.5,0.6,42952.18670189901
1997,9,17,23.5,8.5,0,16,0,37624.56409712568
1997,9,18,24.5,10,0,17.25,0,38474.39793174884
1997,9,19,24.5,9,0,16.75,0,37150.846640532196
1997,9,20,24,8,0,16,0,36280.829665085475
1997,9,21,23,4,0,13.5,0,31577.798781565587
1997,9,22,22.5,1,0,11.75,0,28335.792558881694
1997,9,23,22.5,2.5,0,12.5,0,30341.165279595953
1997,9,24,22.5,4.5,0,13.5,0,33156.68872064386
1997,9,25,21,10.5,1,15.75,0.1,43692.308395596214
1997,9,26,19,11.5,24,15.25,2.4,47935.613571273374
1997,9,27,23,6.5,0,14.75,0,34943.80726674921
1997,9,28,24.5,6,0,15.25,0,32427.032709979052
1997,9,29,24.5,4.5,0,14.5,0,31073.408673599744
1997,9,30,25.5,5,0,15.25,0,31017.161722588655
1997,10,1,25.5,5.5,0,15.5,0,31910.833194116254
1997,10,2,24,8,0,16,0,36280.829665085475
1997,10,3,23.5,6.5,0,15,0,34385.35340277522
1997,10,4,24,4,0,14,0,30567.69482873974
1997,10,5,25,3,0,14,0,29039.310087302754
1997,10,6,23.5,2.5,0,13,0,29362.96689697071
1997,10,7,18,2.5,22,10.25,2.2,35219.98542030436
1997,10,8,14,-3,14,5.5,1.4,32459.985492982538
1997,10,9,18,-2.5,0,7.75,0,30116.66326491532
1997,10,10,20,2,0,11,0,33502.185021117766
1997,10,11,15.5,2,0,8.75,0,38959.95207055887
1997,10,12,9,-3.5,0,2.75,0,39384.164550797126
1997,10,13,11.5,-4.5,0,3.5,0,34232.69167899807
1997,10,14,15.5,0,0,7.75,0,34749.996074902294
1997,10,15,18.5,-2.5,0,8,0,29607.715075887638
1997,10,16,20,-1.5,0,9.25,0,29295.77155620993
1997,10,17,21,-1.5,0,9.75,0,28326.656292497843
1997,10,18,21,-1.5,0,9.75,0,28326.656292497843
1997,10,19,19.5,-2.5,0,8.5,0,28618.45226435782
1997,10,20,17.5,-3,0,7.25,0,28766.96659993096
1997,10,21,17,-3.5,0,6.75,0,29771.74131398989
1997,10,22,14,0,2,7,0.2,36580.660002120756
1997,10,23,12,-1,0,5.5,0,37869.983075146294
1997,10,24,11,-0.5,0,5.25,0,41287.02479083471
1997,10,25,7,-5,0,1,0,40924.15710362002
1997,10,26,9.5,-5.5,0,2,0,34623.994206528056
1997,10,27,12.5,-8,0,2.25,0,27208.54979838805
1997,10,28,14,-8,0,3,0,25793.900458780037
1997,10,29,15,-5.5,0,4.75,0,28502.28357736502
1997,10,30,17,-3,0,7,0,29264.528001696603
1997,10,31,20,-1,0,9.5,0,28806.648088539452
1997,11,1,20,0.5,0,10.25,0,31306.653706937203
1997,11,2,17,-0.5,0,8.25,0,33586.58989069666
1997,11,3,17.5,-4.5,0,6.5,0,27764.745292884425
1997,11,4,19,-5,0,7,0,26825.817334888554
1997,11,5,20,-3.5,0,8.25,0,26869.271912557328
1997,11,6,19,-4.5,0,7.25,0,26369.719383270047
1997,11,7,17,-4,0,6.5,0,27764.745292884425
1997,11,8,15,-4.5,0,5.25,0,30277.15151327879
1997,11,9,13,-4,0,4.5,0,31906.15808923686
1997,11,10,11.5,-3.5,0,4,0,36050.78060732909
1997,11,11,9.5,0.5,2,5,0.2,44813.94285112047
1997,11,12,6.5,-2.5,6,2,0.6,45011.19246848647
1997,11,13,5,-3.5,4,0.75,0.4,45458.14899597342
1997,11,14,4.5,-2,9,1.25,0.9,47501.071525278814
1997,11,15,6.5,-4.5,2,1,0.2,40924.15710362002
1997,11,16,9,-8.5,0,0.25,0,31423.66984446173
1997,11,17,9,-8.5,0,0.25,0,31423.66984446173
1997,11,18,9,-9,0,0,0,32000
1997,11,19,10.5,-4.5,0,3,0,35466.613130822545
1997,11,20,13.5,-3,0,5.25,0,33029.61983266777
1997,11,21,12,-7,0,2.5,0,30068.540081444815
1997,11,22,10,-6.5,0,1.75,0,31724.71060657308
1997,11,23,11.5,-6.5,0,2.5,0,30068.540081444815
1997,11,24,15,-7.5,0,3.75,0,27518.544700853374
1997,11,25,15.5,-4.5,0,5.5,0,29754.986701900656
1997,11,26,14.5,0,0,7.25,0,35958.7082499137
1997,11,27,8,-2,3,3,0.3,41915.08824551755
1997,11,28,8,-4.5,0,1.75,0,38774.646296922656
1997,11,29,12,-8,0,2,0,27699.195365222447
1997,11,30,9.5,-7.5,0,1,0,33483.40126659819
1997,12,1,6,-5,0,0.5,0,42430.98583733274
1997,12,2,6,-5.5,0,0.25,0,39279.58730557716
1997,12,3,6,-7.5,0,-0.75,0,38026.10373389619
1997,12,4,7,-12,0,-2.5,0,28844.727310547994
1997,12,5,9,-12,0,-1.5,0,26786.820371310347
1997,12,6,8,-8.5,0,-0.25,0,32588.14965104477
1997,12,7,4.5,-3,9,0.75,0.9,45458.14899597342
1997,12,8,3.5,-3.5,12,0,1.2,48000
1997,12,9,1,-9.5,2,-4.25,0.2,38364.651367286075
1997,12,10,-1.5,-12.5,0,-7,0,40567.175187567875
1997,12,11,-2,-11,0,-6.5,0,45538.62029252184
1997,12,12,1,-10.5,0,-4.75,0,39842.89556796829
1997,12,13,5.5,-10.5,0,-2.5,0,33652.181862305995
1997,12,14,9.5,-11.5,0,-1,0,25819.662204305376
1997,12,15,9.5,-11,0,-0.75,0,29575.858459697036
1997,12,16,9,-11.5,0,-1.25,0,26298.283542993126
1997,12,17,10,-11,0,-0.5,0,29039.83737725176
1997,12,18,9,-8,0,0.5,0,30858.898790787447
1997,12,19,7,-8.5,0,-0.75,0,33800.98109679661
1997,12,20,6.5,-3.5,0,1.5,0,43065.61807977834
1997,12,21,4,-3,7,0.5,0.7,46288.34818618117
1997,12,22,2,-4,12,-1,1.2,47336.04737455986
1997,12,23,2,-6.5,9,-2.25,0.9,42471.317776595366
1997,12,24,1,-14,0,-6.5,0,32527.585923229883
1997,12,25,-4.5,-17.5,0,-11,0,37040.795129849066
1997,12,26,-0.5,-15,0,-7.75,0,35829.669596136286
1997,12,27,3.5,-21,0,-8.75,0,23244.357166807116
1997,12,28,4.5,-13.5,0,-4.5,0,27925.709921340553
1997,12,29,6.5,-11,0,-2.25,0,33033.24715957417
1997,12,30,9,-9,0,0,0,32000
1997,12,31,10,-9,0,0.5,0,30858.898790787447
1998,1,1,10.5,-4.5,0,3,0,35466.613130822545
1998,1,2,10,-2,0,4,0,39055.01232460651
1998,1,3,8,-1.5,5,3.25,0.5,44346.335901722196
1998,1,4,4.5,-3,7,0.75,0.7,45458.14899597342
1998,1,5,2.5,-8.5,5,-3,0.5,39919.09695356806
1998,1,6,2,-13,0,-5.5,0,36154.83429779391
1998,1,7,4,-14.5,0,-5.25,0,29560.60059695602
1998,1,8,6,-12,0,-3,0,29939.322715176047
1998,1,9,6,-10,0,-2,0,32426.975066829233
1998,1,10,3,-6.5,9,-1.75,0.9,40928.24801813354
1998,1,11,4,-5,3,-0.5,0.3,45634.03016425276
1998,1,12,5.5,-4.5,0,0.5,0,42430.98583733274
1998,1,13,6.5,-4.5,0,1,0,40924.15710362002
1998,1,14,6,-8.5,0,-1.25,0,35064.37805732417
1998,1,15,6.5,-12,0,-2.75,0,29386.345750930082
1998,1,16,9,-4.5,0,2.25,0,37411.75597278357
1998,1,17,11.5,-3.5,0,4,0,36050.78060732909
1998,1,18,13,-4,0,4.5,0,31906.15808923686
1998,1,19,8.5,-2.5,0,3,0,41915.08824551755
1998,1,20,6,-3.5,0,1.25,0,43847.142946411215
1998,1,21,5,-5.5,0,-0.25,0,40735.18706380596
1998,1,22,7.5,-10,0,-1.25,0,30681.330800158645
1998,1,23,9,-8,0,0.5,0,30858.898790787447
1998,1,24,10,-6.5,0,1.75,0,31724.71060657308
1998,1,25,10.5,-6.5,0,2,0,31161.59478587525
1998,1,26,12,-6.5,0,2.75,0,29538.123413097845
1998,1,27,12,-5.5,0,3.25,0,31675.95421551585
1998,1,28,12.5,-7.5,0,2.5,0,30068.540081444815
1998,1,29,10.5,-5.5,0,2.5,0,33409.488979383124
1998,1,30,6.5,-6.5,0,0,0,36000
1998,1,31,7,-8.5,0,-0.75,0,33800.98109679661
1998,2,1,8.5,-9,0,-0.25,0,32588.14965104477
1998,2,2,9,-5,0,2,0,38086.39362718086
1998,2,3,11,-2.5,1,4.25,0.1,38374.53155098658
1998,2,4,6.5,-3,6,1.75,0.6,42299.614142097445
1998,2,5,4.5,-7,0,-1.25,0,39447.42531448969
1998,2,6,8,-8,0,0,0,32000
1998,2,7,7.5,-3.5,4,2,0.4,41548.79304783367
1998,2,8,4,-3.5,10,0.25,1,47135.50476669259
1998,2,9,3,-6,8,-1.5,0.8,44644.70061885058
1998,2,10,4.5,-12,3,-3.75,0.3,31669.057153405065
1998,2,11,6,-8.5,0,-1.25,0,35064.37805732417
1998,2,12,7.5,-10,0,-1.25,0,26298.283542993126
1998,2,13,7,-7,0,0,0,32000
1998,2,14,5,-9.5,4,-2.25,0.4,33033.24715957417
1998,2,15,1.5,-5.5,16,-2,1.6,46324.250095470336
1998,2,16,3,-7,0,-2,0,41691.8250859233
1998,2,17,2,-8.5,2,-3.25,0.2,40671.893522321734
1998,2,18,3.5,-9.5,1,-3,0.1,34929.20983437206
1998,2,19,5.5,-14,0,-4.25,0,27403.32240520434
1998,2,20,4,-8.5,2,-2.25,0.2,37752.28246808478
1998,2,21,4,-12,4,-4,0.4,32270.15417092209
1998,2,22,4,-4,0,0,0,44000
1998,2,23,8,-1.5,0,3.25,0,44346.335901722196
1998,2,24,6.5,-3.5,22,1.5,2.2,43065.61807977834
1998,2,25,2.5,-7,8,-2.25,0.8,42471.317776595366
1998,2,26,2,-12.5,0,-5.25,0,35472.72071634723
1998,2,27,2.5,-13,0,-5.25,0,35472.72071634723
1998,2,28,4,-16.5,0,-6.25,0,25526.90414362827
1998,3,1,6.5,-13,0,-3.25,0,25419.933451451085
1998,3,2,11,-10,0,0.5,0,27001.536441939017
1998,3,3,11.5,-7,0,2.25,0,27208.54979838805
1998,3,4,11,-4,0,3.5,0,34232.69167899807
1998,3,5,11,-2,0,4.5,0,37707.27774182538
1998,3,6,6,-4.5,13,0.75,1.3,41669.96991297563
1998,3,7,3,-9.5,10,-3.25,1,35587.90683203152
1998,3,8,6.5,-14.5,0,-4,0,26891.79514243508
1998,3,9,8.5,-10.5,0,-1,0,30122.93923835627
1998,3,10,10,-8,0,1,0,29763.023348087285
1998,3,11,12.5,-6,0,3.25,0,28508.358793964264
1998,3,12,14,-5.5,0,4.25,0,26566.983381452254
1998,3,13,12,-3,0,4.5,0,34806.71791553112
1998,3,14,8.5,-0.5,8,4,0.8,45063.47575916136
1998,3,15,8.5,0,7,4.25,0.7,44278.30563575375
1998,3,16,13.5,-4,5,4.75,0.5,31352.511935101516
1998,3,17,11.5,1,4,6.25,0.4,41087.939367334846
1998,3,18,9.5,-5.5,8,2,0.8,34623.994206528056
1998,3,19,11,-8,0,1.5,0,28710.412053185566
1998,3,20,13,-5.5,0,3.75,0,30576.16077872597
1998,3,21,15.5,-3.5,0,6,0,28740.600177936558
1998,3,22,17.5,-2.5,0,7.5,0,28278.85529608516
1998,3,23,20,-1,0,9.5,0,26749.030367929492
1998,3,24,19.5,-0.5,0,9.5,0,28806.648088539452
1998,3,25,17,1,0,9,0,34050.53537943881
1998,3,26,10.5,-0.5,12,5,1.2,42013.07142292544
1998,3,27,5.5,-2.5,6,1.5,0.6,46654.419586426535
1998,3,28,3.5,-3.5,26,0,2.6,48000
1998,3,29,1,-9,14,-4,1.4,43026.87222789613
1998,3,30,2,-14.5,5,-6.25,0.5,31908.63017953534
1998,3,31,5,-9.5,0,-2.25,0,33033.24715957417
1998,4,1,5,-7,9,-1,0.9,38729.49330645806
1998,4,2,5,-7,6,-1,0.6,38729.49330645806
1998,4,3,9.5,-10.5,0,-0.5,0,29039.83737725176
1998,4,4,9.5,-5.5,0,2,0,34623.994206528056
1998,4,5,10,-8.5,0,0.75,0,30305.432663982276
1998,4,6,8,-3.5,3,2.25,0.3,40812.82469758207
1998,4,7,5.5,-4.5,8,0.5,0.8,42430.98583733274
1998,4,8,8.5,-6,0,1.25,0,36539.28578867601
1998,4,9,13,-6.5,0,3.25,0,28508.358793964264
1998,4,10,16,-4,0,6,0,28740.600177936558
1998,4,11,15.5,0,0,7.75,0,34749.996074902294
1998,4,12,8.5,-1.5,9,3.5,0.9,43568.880318724805
1998,4,13,8.5,-5,6,1.75,0.6,38774.646296922656
1998,4,14,6.5,-2,0,2.25,0,44213.89342238058
1998,4,15,4,-5,3,-0.5,0.3,45634.03016425276
1998,4,16,4.5,-8,2,-1.75,0.2,36380.664905007594
1998,4,17,9,-5.5,0,1.75,0,35249.67845174787
1998,4,18,12,-4.5,0,3.75,0,33633.77685659857
1998,4,19,15.5,-5.5,0,5,0,28008.714281950295
1998,4,20,17.5,-1,0,8.25,0,31347.483897983544
1998,4,21,19,-1,0,9,0,29794.21845700896
1998,4,22,20.5,-1,0,9.75,0,28326.656292497843
1998,4,23,21,1,0,11,0,29779.72001877135
1998,4,24,17.5,3.5,0,10.5,0,38485.16712175591
1998,4,25,14,-3,0,5.5,0,32459.985492982538
1998,4,26,13,-0.5,0,6.25,0,38519.94315687642
1998,4,27,13,-1.5,2,5.75,0.2,37218.20296901571
1998,4,28,14,0,0,7,0,36580.660002120756
1998,4,29,16,-1.5,0,7.25,0,33561.46103325279
1998,4,30,18.5,-1,0,8.75,0,30302.184943768014
1998,5,1,19.5,0.5,0,10,0,31834.981362358867
1998,5,2,20.5,0,0,10.25,0,29349.98785025363
1998,5,3,20.5,-0.5,0,10,0,27855.60869206401
1998,5,4,18,2,0,10,0,35814.35403265372
1998,5,5,16,1,0,8.5,0,35222.71047920962
1998,5,6,15,2,0,8.5,0,39625.54928911082
1998,5,7,17,-2.5,0,7.25,0,31164.21381659187
1998,5,8,14.5,1,0,7.75,0,37066.66247989578
1998,5,9,16.5,-1.5,0,7.5,0,32991.997845432685
1998,5,10,17,3.5,0,10.25,0,39133.3171336715
1998,5,11,17,-1,0,8,0,31885.231620186685
1998,5,12,15.5,3.5,0,9.5,0,41152.354412199216
1998,5,13,10,1.5,9,5.75,0.9,45193.53217666193
1998,5,14,8,-2.5,6,2.75,0.6,42666.17826336355
1998,5,15,14,-4.5,0,4.75,0,31352.511935101516
1998,5,16,18.5,-1,0,8.75,0,30302.184943768014
1998,5,17,21,2.5,0,11.75,0,31877.76662874191
1998,5,18,23,2.5,0,12.75,0,28189.371779233505
1998,5,19,23,4,0,13.5,0,29998.908842487304
1998,5,20,20,6,12,13,1.2,37519.34659057368
1998,5,21,17.5,2,7,9.75,0.7,36419.98666178294
1998,5,22,18,-1.5,0,8.25,0,29108.377905270434
1998,5,23,19,-1,0,9,0,29794.21845700896
1998,5,24,21.5,1,0,11.25,0,29289.439055144307
1998,5,25,21.5,2,0,11.75,0,30106.779593811803
1998,5,26,19.5,6.5,0,13,0,39150.62252929428
1998,5,27,20,4.5,0,12.25,0,34271.04081081892
1998,5,28,23,3,0,13,0,27731.690958250118
1998,5,29,22.5,5,0,13.75,0,31068.139099368243
1998,5,30,21.5,5.5,0,13.5,0,33156.68872064386
1998,5,31,22.5,5,0,13.75,0,31068.139099368243
1998,6,1,23.5,4,0,13.75,0,27961.32518943142
1998,6,2,25.5,4.5,0,15,0,25789.015052081413
1998,6,3,22.5,6.5,0,14.5,0,34032.78092822829
1998,6,4,17.5,2.5,0,10,0,35814.35403265372
1998,6,5,19,0,0,9.5,0,28806.648088539452
1998,6,6,22,1,0,11.5,0,25207.167071305765
1998,6,7,20.5,3.5,0,12,0,29614.068893320946
1998,6,8,18.5,-0.5,0,9,0,27666.059995794036
1998,6,9,19.5,3.5,0,11.5,0,32409.21480596455
1998,6,10,19.5,1.5,0,10.5,0,28863.875341316936
1998,6,11,19,2.5,0,10.75,0,30279.22107342157
1998,6,12,20,3,0,11.5,0,30608.70287229986
1998,6,13,21,2.5,0,11.75,0,28335.792558881694
1998,6,14,22.5,3,0,12.75,0,24872.97509932368
1998,6,15,24.5,5.5,0,15,0,25789.015052081413
1998,6,16,24.5,7,0,15.75,0,27307.692747247638
1998,6,17,23,5,0,14,0,25982.540604428785
1998,6,18,24,1,0,12.5,0,20227.443519730637
1998,6,19,26,2,0,14,0,18340.616897243846
1998,6,20,26.5,7.5,0,17,0,23957.26656219798
1998,6,21,26.5,5.5,0,16,0,21499.75091264324
1998,6,22,25.5,5,0,15.25,0,22557.935798246293
1998,6,23,25.5,9,0,17.25,0,28545.521046136237
1998,6,24,26.5,8.5,0,17.5,0,25654.84505013143
1998,6,25,27,7,0,17,0,21435.449029335035
1998,6,26,28,8.5,0,18.25,0,22141.351295129145
1998,6,27,29.5,6.5,0,18,0,14205.338210049276
1998,6,28,32.5,8,0,20.25,0,11317.782781638909
1998,6,29,32.5,8.5,0,20.5,0,10131.352801920813
1998,6,30,32,8,0,20,0,10449.197113006825
1998,7,1,31,6.5,0,18.75,0,10164.67183179518
1998,7,2,30.5,7,0,18.75,0,10164.67183179518
1998,7,3,30,10.5,0,20.25,0,12346.672125424264
1998,7,4,30,10.5,0,20.25,0,12346.672125424264
1998,7,5,27.5,12.5,0,20,0,16718.71538081092
1998,7,6,25.5,13.5,13,19.5,1.3,28023.604396369872
1998,7,7,26,13,14,19.5,1.4,28023.604396369872
1998,7,8,27,11.5,0,19.25,0,19705.011757799522
1998,7,9,27,10,6,18.5,0.6,22944.259031753532
1998,7,10,28.5,10,0,19.25,0,17515.56600693291
1998,7,11,30.5,11,0,20.75,0,15962.436245522718
1998,7,12,31,11,0,21,0,13754.092141537032
1998,7,13,31,11,0,21,0,11789.22183560317
1998,7,14,31.5,10,0,20.75,0,10974.174918796869
1998,7,15,33.5,11,0,22.25,0,10921.98395111643
1998,7,16,34,10.5,0,22.25,0,10921.98395111643
1998,7,17,33.5,13,0,23.25,0,11993.078787888056
1998,7,18,32.5,12,0,22.25,0,11832.149280376132
1998,7,19,32,12.5,0,22.25,0,11832.149280376132
1998,7,20,30,13.5,9,21.75,0.9,21581.57506392136
